"Effect_Size_ID","Study_ID","Species_ID","Study_Pop_ID_(1)","Study_Pop_ID_(2)","Treatment_ID","Trait_ID","First_Author","Title","Publication_Year","Publication_Year_Z","Journal","Impact_Factor","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","First_Population","Second_Population","Plasticity_Category","Type","T1","T1_Number","T2","T2_Number","Treatment_Unit","high","Category","Measurement","Trait_Unit","Total_Shared_Control","Shared_Animal_Number","n_(P1T1)","Mean_(P1T1)","SD_(P1T1)","n_(P1T2)","Mean_(P1T2)","SD_(P1T2)","n_(P2T1)","Mean_(P2T1)","SD_(P2T1)","n_(P2T2)","Mean_(P2T2)","SD_(P2T2)","Effect_Size","Variance","Effect_Size_Type","Variance_Type","Percentage_Transformation","Proportion_Transformation","n_(P1T1)_Adjusted","Mean_(P1T1)_Adjusted","SD_(P1T1)_Adjusted","n_(P1T2)_Adjusted","Mean_(P1T2)_Adjusted","SD_(P1T2)_Adjusted","n_(P2T1)_Adjusted","Mean_(P2T1)_Adjusted","SD_(P2T1)_Adjusted","n_(P2T2)_Adjusted","Mean_(P2T2)_Adjusted","SD_(P2T2)_Adjusted","Effect_Size_Adjusted","Variance_Adjusted","Precision","Effect_Size_Type_Adjusted","Variance_Type_Adjusted","Precision_Type"
669,44,1,44.1,44.3,2,21,"Schaarschmidt, T.","A comparison of transport-related gill enzyme activities and tissue-specific free amino acid concentrations of Baltic Sea (brackish water) and freshwater threespine sticklebacks, Gasterosteus aculeatus, after salinity and temperature acclimation",1999,-1.09705854340572,"Marine Biology",2.573,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Beke","Gager/Rugia","Acclimation","Salinity","0.3",0.3,"20",20,"ppt","T2","Biochemical Assay","Liver Muscle Proline","μM/gFW",3,235,17,0.759124087591241,0.541721907015459,17,1.63503649635036,0.601913230017176,17,2.52554744525547,1.26401778303607,17,1.1970802919708,1.14363513703264,1.51382749994719,0.106350713394191,0.0768440355303142,0.108927435288597,"No","No",5.66666666666667,0.759124087591241,0.541721907015459,5.66666666666667,1.63503649635036,0.601913230017176,5.66666666666667,2.52554744525547,1.26401778303607,5.66666666666667,1.1970802919708,1.14363513703264,1.51382749994719,0.319052140182574,-0.135520901107385,0.0768440355303142,0.321628862076979,-0.467759126413076
670,44,1,44.2,44.3,2,21,"Schaarschmidt, T.","A comparison of transport-related gill enzyme activities and tissue-specific free amino acid concentrations of Baltic Sea (brackish water) and freshwater threespine sticklebacks, Gasterosteus aculeatus, after salinity and temperature acclimation",1999,-1.09705854340572,"Marine Biology",2.573,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","River Warnow","Gager/Rugia","Acclimation","Salinity","0.3",0.3,"20",20,"ppt","T2","Biochemical Assay","Liver Muscle Proline","μM/gFW",3,236,17,2.24817518248175,2.16688762806184,17,2.13138686131387,0.963061168027482,17,2.52554744525547,1.26401778303607,17,1.1970802919708,1.14363513703264,0.693226366528235,0.135079563294472,0.0351891556613317,0.137656285188878,"No","No",5.66666666666667,2.24817518248175,2.16688762806184,5.66666666666667,2.13138686131387,0.963061168027482,5.66666666666667,2.52554744525547,1.26401778303607,5.66666666666667,1.1970802919708,1.14363513703264,0.693226366528235,0.405238689883417,-0.135666474528378,0.0351891556613317,0.407815411777823,-0.495904010495623
671,45,1,45.1,45.2,1,1,"Lucas, P.","Phenotypic plasticity in the labral fan of simuliid larvae (Diptera): effect of seston load on primary-ray number",1999,-1.09705854340572,"Canadian Journal of Zoology",1.597,"Metazoa","Arthropoda","Insecta","Diptera","Simuliidae","Simulium verecundum","Terrestrial","Davies Bog Outlet","Lake Sasajewun Dam","Developmental","Diet","12.5",12.5,"62.5",62.5,"mg/L","T2","Morphology","Head-fan Rays","No.",2,237,21,53.1176470588235,2.22389702843448,13,50.7904411764706,3.4597385400592,20,46.6272189349112,2.50510179727787,33,44.9467455621302,2.53803162292806,-0.0080949273795019,0.000681345990549361,NA,NA,"No","No",10.5,53.1176470588235,2.22389702843448,6.5,50.7904411764706,3.4597385400592,10,46.6272189349112,2.50510179727787,16.5,44.9467455621302,2.53803162292806,-0.0080949273795019,0.00136269198109872,0.0240517960816388,NA,NA,NA
672,45,1,45.1,45.3,1,1,"Lucas, P.","Phenotypic plasticity in the labral fan of simuliid larvae (Diptera): effect of seston load on primary-ray number",1999,-1.09705854340572,"Canadian Journal of Zoology",1.597,"Metazoa","Arthropoda","Insecta","Diptera","Simuliidae","Simulium verecundum","Terrestrial","Davies Bog Outlet","Highland Hiking Trail Creek","Developmental","Diet","12.5",12.5,"62.5",62.5,"mg/L","T2","Morphology","Head-fan Rays","No.",2,238,21,53.1176470588235,2.22389702843448,13,50.7904411764706,3.4597385400592,33,51.7612903225806,2.66844200355313,27,50.9935483870968,3.01712076157162,-0.0298575819732978,0.00065058905905579,NA,NA,"No","No",10.5,53.1176470588235,2.22389702843448,6.5,50.7904411764706,3.4597385400592,16.5,51.7612903225806,2.66844200355313,13.5,50.9935483870968,3.01712076157162,-0.0298575819732978,0.00130117811811158,0.0316280357974374,NA,NA,NA
673,45,1,45.2,45.3,1,1,"Lucas, P.","Phenotypic plasticity in the labral fan of simuliid larvae (Diptera): effect of seston load on primary-ray number",1999,-1.09705854340572,"Canadian Journal of Zoology",1.597,"Metazoa","Arthropoda","Insecta","Diptera","Simuliidae","Simulium verecundum","Terrestrial","Lake Sasajewun Dam","Highland Hiking Trail Creek","Developmental","Diet","12.5",12.5,"62.5",62.5,"mg/L","T2","Morphology","Head-fan Rays","No.",2,239,20,46.6272189349112,2.50510179727787,33,44.9467455621302,2.53803162292806,33,51.7612903225806,2.66844200355313,27,50.9935483870968,3.01712076157162,-0.0217626545937959,0.000451140559470891,NA,NA,"No","No",10,46.6272189349112,2.50510179727787,16.5,44.9467455621302,2.53803162292806,16.5,51.7612903225806,2.66844200355313,13.5,50.9935483870968,3.01712076157162,-0.0217626545937959,0.000902281118941781,0.105826908398823,NA,NA,NA
674,46,1,46.1,46.2,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Rohtak","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,240,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.614,1.37559078217324,250,0.475,0.727323861838727,2.02693338811959,0.22397549412704,0.253366673514949,0.23960049412704,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.614,1.37559078217324,19.2307692307692,0.475,0.727323861838727,2.02693338811959,2.91168142365152,-0.136130367920258,0.253366673514949,2.92730642365152,-0.586302174740286
675,46,1,46.1,46.3,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Bhopal","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,241,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.667,0.727323861838727,250,0.31,0.727323861838727,2.53647101244352,0.22129493773575,0.31705887655544,0.23691993773575,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.667,0.727323861838727,19.2307692307692,0.31,0.727323861838727,2.53647101244352,2.87683419056474,-0.136129459420595,0.31705887655544,2.89245919056474,-0.586125891310325
676,46,1,46.1,46.4,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Indore","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,242,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.409,0.885437744847146,250,0.237,0.774758026741253,2.31590827891476,0.256012862291394,0.289488534864345,0.271637862291394,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.409,0.885437744847146,19.2307692307692,0.237,0.774758026741253,2.31590827891476,3.32816720978812,-0.136139753613356,0.289488534864345,3.34379220978812,-0.588124690677279
677,46,1,46.1,46.5,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Nagpur","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,243,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.395,0.790569415042095,250,0.256,1.01192885125388,2.20396158442865,0.273043037903749,0.275495198053581,0.288668037903749,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.395,0.790569415042095,19.2307692307692,0.256,1.01192885125388,2.20396158442865,3.54955949274874,-0.136143846201479,0.275495198053581,3.56518449274874,-0.588920153351536
678,46,1,46.1,46.6,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Hyderabad","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,244,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.392,0.758946638440411,250,0.218,0.66407830863536,2.35702004100846,0.246631804984442,0.294627505126058,0.262256804984442,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.392,0.758946638440411,19.2307692307692,0.218,0.66407830863536,2.35702004100846,3.20621346479775,-0.136137257796416,0.294627505126058,3.22183846479775,-0.587639814647198
679,46,1,46.1,46.7,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Tirumala","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,245,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.365,0.727323861838727,250,0.2,0.758946638440411,2.37183325104155,0.268002869538504,0.296479156380193,0.283627869538504,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.365,0.727323861838727,19.2307692307692,0.2,0.758946638440411,2.37183325104155,3.48403730400055,-0.136142689167006,0.296479156380193,3.49966230400055,-0.588695217404433
680,46,1,46.1,46.8,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Madras","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,246,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.35,0.885437744847146,250,0.1,0.442718872423573,3.02301623250246,0.298519964678305,0.377877029062807,0.314144964678305,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.35,0.885437744847146,19.2307692307692,0.1,0.442718872423573,3.02301623250246,3.88075954081796,-0.136149096867023,0.377877029062807,3.89638454081796,-0.589941387170709
681,46,1,46.1,46.9,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Ernakulum","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,247,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.363,0.822192191643779,250,0.189,0.66407830863536,2.4229090832123,0.264423440542211,0.302863635401537,0.280048440542211,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.363,0.822192191643779,19.2307692307692,0.189,0.66407830863536,2.4229090832123,3.43750472704875,-0.136141840678113,0.302863635401537,3.45312972704875,-0.588530288532654
682,46,1,46.1,46.11,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Manali","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,248,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,1.442,0.885437744847146,250,1.029,1.24909967576651,2.10769684601794,0.201922298656718,0.263462105752242,0.217547298656718,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,1.442,0.885437744847146,19.2307692307692,1.029,1.24909967576651,2.10769684601794,2.62498988253733,-0.136122176512454,0.263462105752242,2.64061488253733,-0.58471355394022
683,46,1,46.1,46.12,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Shimla","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,249,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,1.374,1.04355162785557,250,0.954,1.26491106406735,2.1350710653411,0.203859390247664,0.266883883167637,0.219484390247664,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,1.374,1.04355162785557,19.2307692307692,0.954,1.26491106406735,2.1350710653411,2.65017207321963,-0.136122967021709,0.266883883167637,2.66579707321963,-0.584866782589199
684,46,1,46.1,46.13,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Kullu","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,250,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.961,0.869626356546304,250,0.614,0.853814968245462,2.21823274483024,0.205530302297324,0.27727909310378,0.221155302297324,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.961,0.869626356546304,19.2307692307692,0.614,0.853814968245462,2.21823274483024,2.67189392986522,-0.13612363693534,0.27727909310378,2.68751892986522,-0.584996649031211
685,46,1,46.1,46.14,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Solan","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,251,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.937,1.05936301615641,250,0.61,1.6601957715884,2.19947758907816,0.229262033421421,0.27493469863477,0.244887033421421,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.937,1.05936301615641,19.2307692307692,0.61,1.6601957715884,2.19947758907816,2.98040643447847,-0.136132097380677,0.27493469863477,2.99603143447847,-0.586637818736517
686,46,1,46.1,46.15,1,1,"Parkash, R.","Phenotypic variability of thoracic pigmentation in Indian populations of Drosophila melanogaster",1999,-1.09705854340572,"Journal of Zoological Systematics and Evolutionary Research",2.288,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Jammu","Kalka","Developmental","Temperature","17",17,"25",25,"℃","T2","Morphology","Trident Pigmentation","Pigmentation Score",13,252,250,0.094,0.632455532033676,250,0.552,1.01192885125388,250,0.848,0.790569415042095,250,0.515,1.12260856935977,2.26896699913526,0.217003017183883,0.283620874891907,0.232628017183883,"No","No",19.2307692307692,0.094,0.632455532033676,19.2307692307692,0.552,1.01192885125388,19.2307692307692,0.848,0.790569415042095,19.2307692307692,0.515,1.12260856935977,2.26896699913526,2.82103922339048,-0.136127958055799,0.283620874891907,2.83666422339048,-0.585834619488238
